,User,Review Date,Ratings,Review
1919,Fox Die,2021,5,"So far the system runs great playing both PS4 and PS5 games, definitely worth the purchase and a noticeable improvement over both PS4 Pro and XB1X(not to be confused with Series X, don't have one or really care about getting one anytime soon to compare) if you ever get the chance to actually get the thing.Minor complaint is with the shipping, I got it a day late and was told I'd have $10 in-store credit that I just tried to use when checking out which wasn't there but other than that I'm satisfied with the system and Amazon getting it to me within a week."
1920,Elmino Jose Pereira Figueira,2021,5,The best console ever! Very fast and the controller is amazing!
1921,Michael Nowicki,2021,4,"Loved it just came dented, the box that is."
1922,Teresa,2021,5,No problem with my ps5
1923,Mitchell,2021,5,Everything I hoped for in more. Very quiet and games load insanely fast.
1924,Honcho Review,2021,5,I love the ps5. Its fast load times are quick and its premium built feels sturdy and solid!
1925,MD,2021,5,"Much more quiet than my ps4 pro, great controller, can't go wrong with PS exclusives.."
1926,Eric Bailey,2021,5,"This sucker is worth every penny! The form factor and design is beautiful in person...even though I wasn’t originally fond of it upon the initial release. The controller and its haptics are so awesome! It really pulls you more into the game. I’m astonished at the increased amount of features they put into the new controller. It feels great in the hand too. The graphics are stunning, gameplay is super smooth, and loading is minimal. The new interface and home screen are also big improvements! This is the first gaming console that has made me feel like a kid again!"
1927,Bernard paramore,2021,5,So much fun
1928,Alex P,2021,5,Awesome if you manage to get it
1929,Bp,2021,5,I can’t get off this thing
1930,Isaac Olivares,2021,5,Cool
1931,julius catalan,2021,4,"Upset that this does not have a full terabyte of storage. You would think a next generation console would be capable of at least that. Graphics are nice however, and the new controller is a nice addition."
1932,DragonBloggers,2021,5,"Love the PS5 so far, the DualSense tech in the controller, the graphics quality, the style is even fantastic.  It has a stand so it fits horizontally in a cabinet and never had any issues with it's size.  The Wi-Fi is much better and faster than the PS4 and in every way it is an improvement on the PlayStation 4 console."
1933,Rolf Kinder Gilet,2021,1,Overpriced
1934,Donnie Ray Aguilo,2021,1,Scam
1935,lydia ,2021,1,"THIS IS A SCAM DON'T BUY FROM THIS, THE ACTUAL CONSOLE IS ABOUT 500, SO NOT BE FOOLED."
1936,Daniel wolf,2021,1,A grand for a system out store at half that yeah no
1937,Alicebroussard7,2021,5,Incredible graphics really does live up to the hype oh and dont change shipping speed i changed mine from 5 day to 2 day and shipping time was extended by 2 days double check for free 2 day shipping quickly before checkout .
1938,Amazon customer,2021,5,Came perfectly wrapped it works great and it’s amazing
1939,enigma76,2021,1,SAD
1940,Renza ,2021,1,This is absolutely sickening. I hope not a single one of these sell. There’s no reason these prices should be this high. There are children that are going without the gift they wanted for Christmas because of people like this.
1941,PannellRob,2021,1,"Be patient and just wait. These people feed off of your impulsive spending. You shall receive no shekels this day,  Scalp-Man!"
1942,Amazon Customer,2021,1,The price wth
1943,Alec D. ,2021,1,Do not buy these. If you do that just enables this behavior. This is borderline unethical and greedy. I hope everyone agrees with this and forces these people to make a reasonable offer or just straight up stick these people with some nice new decor.
1944,THE MAC ATTACK,2021,1,"STOP MAKING PEOPLE SPEND $1,000,00 FOR APLAYSTATION 5 BECAAUSE SOME PEOPLE DON'T HAVE THAT MUCH MONEY TO BUY A CONSOLE WITH THAT PRICE, PLAYSTATION 5 NEEDS TO BE $499.99 NOT $1,000,00 CHANGE THE PRICE."
1945,Amazon Customer,2021,1,Sad. Rip off.
1946,Paul,2021,1,Don't waste your time too expensive
1947,Customer Paul,2021,1,😆
1948,R7177,2021,5,"I upgraded from ps4 to ps5. Definitely a game changer. Faster, better graphics on ps5 game. Dual sense is a nice addition. Hopefully there will be more ps5 games soon."
1949,Thomasbusacca,2021,4,"Fun console, great remote, lightning fast, small storage.  My only problems are that the games all have a good amount of glitches and could all be tweaked and the console is huge but besides that everything is great!"
1950,Brandon spencer,2021,1,This by far the worst I’ve been thru Amazon is no help nor is Sony they tell you one thing then another lies after lies I see a lawsuit in the near future
1951,marszciano,2021,5,"True upgrade over PS4.. lighting fast, can deliver 4k 60 frames. Can even do 120 frames. Already a ton of great games due to back compat. More classics surely to come as well. If you can get one it’s well worth every cent."
1952,Johnathan,2021,5,Love it!
1953,Armando Ramirez,2021,5,"Huge upgrade from the PS4, it amazes me how much of a technological leap was made. While bigger than any console this can still fit in any area."
1954,J K,2021,5,Well worth the wait. Pure joy opening up. Comes with 1 controller.
1955,Amazon Customer,2021,5,how
1956,Bernardo J Sein,2021,5,Sony really nailed it with this console. great looking design. Habe had no problems since day one. Only problems are software related that have been fixed since launch day
1957,Brian Chum,2021,5,Absolutely stunning and beautiful next generation console. I am not shocked that this was made by Sony. I especially love the DualSense controller because I have never felt a controller like this ever. Excellent job with fantastic games!
1958,Luis,2021,5,Sorry if you haven’t gotten one
1959,MidwestMom,2021,1,It didn't work right out of the box. It has to go to PlayStation to see if they can fix it. It will probably be a month or more before we know if they'll replace it or fix it. I wish I had never bought it. My son is super upset.
1960,Amazon Customer,2021,5,LOVE IT!
1961,Glenn,2021,2,"I wanted to like it, I rally did.  Personnel taste, it is ugly.  It's an example of ""style"" over functionality.  The PS5 can not be set on it's side securely and has to stand up - limiting where you can place it.  Another serious design flaw is while it is standing up the vents are on the bottom of the PS5 and the vent holes are too small for adequate cooling of the CPU/GPU (APU since it is an AMD).  I am very disappointed in the Sony PS5, I would not recommend when you have Micro$oft X Box and Nintendo switch.  At this time (1/5/2021) due to the limited games, my family is still buying switch games, and trying to find used PS4 games to play on the PS5 - Why have a PS5 then?  Yes the graphics are great - but it has horrible cooling design flaws, personally I believe it is ugly, it can not be secured to sit on its side, and the game selection is bad.  Astrobot is a cool game... OK we have one we play."
1962,Edgar R.,2021,5,Best thing ever
1963,Adrain,2021,1,isn't waterproof. very disappointed
1964,Lou,2021,5,Definitely worth the wait. I for mine almost 2 months after release and it took some time to do but the console and the games are absolutely amazing. I'd definitely recommend to a playstation fan or to someone who hasn't had a playstation before or in a while. The playstation plus collection and ps+ is a good way to get some of the last gens best games and it's all for a playstation plus subscription. Lots of fun.
1965,ZHUOSHENG ZHANG,2021,5,"I finally get one. PS5 is so good for the people who did not own PS4 before. After buying PS+ membership, there are about 20 free PS4 games that are very good must-play games. Compatibility and performance are amazing."
1966,Peanut,2021,5,"Good design, good potential. Very entertaining to use with all the new features and faster loading times."
1967,Amazon Customer,2021,1,Just terrible
1968,Alvin,2021,5,It’s a PS5 what is there to hate? Console works well and games are high quality.
1969,Guy2,2021,5,Was lucky enough to get this on Dec. 29th. Arrived on Jan. 3. Amazingly fast shipping. Console arrived with no problem. Amazon came through.
1970,Pavel Pena Diaz,2021,5,Awesome. I was so lucky to find this one on Amazon. Love it.
1971,Leonard Qendro,2021,5,"Realized the only people leaving negative reviews are people who are pissed off they cant get the console. Absolutely amazing. Really feels next-gen. If you can manage to get your hands on one of these, you won't be disappointed."
1972,Vl87,2021,1,Absolute worst release ever no reputable company would allow this to happen. I know it doesn't matter but I will no longer be giving my hard earned money to sony.
1973,Juan Govea,2021,5,Love this console. Thanks amazon
1974,Jannella,2021,5,"Finally got one! Took some persistence, but Amazon came through and with speedy delivery. Love the design but make sure you have the space - console is huge - spaceship big. I love it so far and it feels good to reconnect with my old Socom crew on call of duty. It’s not the same but the best we have right now. Console is great and has a smooth interface."
1975,CT,2021,1,It’s crazy how people are taking advantage of the demand on this console. Why is Sony & Amazon allowing people to buy multiple consoles so people who really want it to play it can’t get it I’ve been trying for since the release to get one I’m not paying double for it
1976,A,2021,3,"Overall I think it's a good machine but the controller we got with it won't charge. Apparently a lot of people have had this issue and restarting the controller didn't work for us like it did for some. We will have to contact Sony directly.The machine is HUGE, the graphics are really nice and pleasing to look at and it is easy to use. The console itself gets really hot after a short amount of time. I do like that it has a rest mode!"
1977,Miguel A Ruiz,2021,5,Awesome Next generation console.
1978,anthony mercado,2021,5,Was what was expected.
1979,Meagan & Michael,2021,5,"This is an excellent console, I have both this and the series x and I prefer the PS, The UI is great and I love the new controller."
1980,Walt Petersen,2021,1,The delay of the PlayStation 5 in the retail market is not unusual. Demand is created before the product is available for release. The covid issue has exasperated the production delay. Some companies are overburden with levels of internal/external efficiencies and not structured to anticipate/react quickly to external market forces.
1981,Brandon ,2021,5,Yeah the whole stock availability issue is frustrating however the console delivers on it's promises and provides more. It's the real deal y'all.
1982,Tim,2021,5,"Not really much left to say about this system. It is extremely tough to find now. I got lucky with preorders back in September. The system arrived launch day in November. Here's a quick list of pros and cons:Pros:-the dual sense is the real deal. It's a huge new immersion level to gaming.-the games load rapidly on the SSD.-some games take advantage of next gen technology like ray tracing.-HDR looks amazing on this device and seamlessly works between games and UI.-Playstation store downloads are fast. Can download and install large games within an hour.-dolby digital surround sound is amazing with the right hardware.Cons:-of course the biggest is the system is impossible to find now. This is a factor of COVID supply chain issued, inability to purchase in store, and holiday rush madness.-no support for dolby atmos.-the system itself is massive. Although I personally like the design a lot.-the hard drive all things considered is too small. It will need an expansion soon.-many games now are 70 dollars."
1983,Abdoulaye Niagadou,2021,1,I'm Giving up On purchasing a Ps5 I'm sticking with my Monitor.It's Too much People are Litterally waiting days and hours just for stores to restock in-stores and Online Just for A console thats gonna Be gone for a Second Honestly im done.
1984,Youcef Taleb,2021,5,Literally defines the next generation. ☠️
1985,Tyler B,2021,5,"Instant load times, and amazing graphics!"
1986,S Lawrence,2021,5,So happy to finally get to experience the awesomeness of PS5
1987,didaliu,2021,3,There are no good games to play
1988,Dominic,2021,5,The best gift I could have bought my niece she loves it
1989,Arjan,2021,5,Nice
1990,Brandon,2021,1,ITS SIMPLE JUST SELL IT 1 PER VERIFIED HOUSEHOLD ADDRESS / ID VERIFICATION. JUST LIKE TOILET PAPER DID IN STORES YOU PEOPLE CANT DO ANYTHING RIGHT. GOODBYE AMAZON PRIME! I WILL BE BUYING THE PS5 FROM PS DIRECT THEY HAVE 1 PER HOUSEHOLD/ 1 PER ACCOUNT USER FOR SALES OPTIONS.
1991,alezah,2021,4,All parts are here so far so good
1992,Shanice,2021,5,For those who were able to get their hands on the Ps5 know this is definitely worth every penny. The dualsense controller is a game changer and I really hope they keep incorporating its potential for future games. Don't lose hope in trying to get one for those who are still struggling and DEFINITELY DO NOT give into the scalpers it's just not worth it. Patience is a virtue 🙏🏻
1993,Greg Simon,2021,4,"Very fun console. The futuristic design is very appealing. Was blown away by the graphics, next generation indeed. The haptic feedback on the controller is also amazing."
1994,Shogun assasin ,2021,1,Sony can suck it worst launch is the history of Sony
1995,Mosep,2021,1,"1) The buying experience was the worst ever.No exaggeration, I've wasted 12hrs in the last 3 months (since Sept pre-order) on constantly crashing, never ending recaptcha (which is obnoxious in normal circumstances) loops.My opinion of Sony in general is *drastically* lower after this fiasco.THIS was literally the best way to distribute they could think of? Tens of millions of people wasting their lives on crashing websites for hours at a time.Asinine.2) Same as before, there is literally NO WAY to turn off automatic updates.  Oh, there are options to change, they just have no effect.I am on cell phone Internet only and have to travel to Wi-Fi for any significant updates.So the FIRST thing I did when I got ps5, was turn off every sort of download.I set up everything and downloaded all updates, by arrangement, with Wi-Fi.Yet tonight, I connect to my hotspot and a game I had installed from disc runs a 43Gb update.Assholes.Why even have the settings to turn off automatic updates if they don't do anything?Hopefully the cell carrier will let me adjust for this month or something instead of charging the $10/2gb over plan.While I despise every. single. effing. thing. about my PS5 experience up to this point.I can only assume it's going to be the same high quality console, that keeps being impressive for a decade like ps3 & ps4.Update!  PSN service is on par with PS5 buying experience."
1996,Thuy,2021,5,Good
1997,Calvin Phan,2021,5,It was really easy to do the data transfer with my Ps4 to the Ps5. After that it was really fun to play with friends
1998,Ryan Peck,2021,5,Love it.  I've had the ps5 for a month 1/2 and no problems.  The new duel sense controller feels great.  Everything really feels next gen.  Demon Souls is the best looking console game I've ever seen.  Have my ps5 paired with a Samsung 65in KS8000
1999,Darrius ,2021,5,"I have a 1500 dollar pc and still choose to play my ps5 over it, it's such a good experience compared to the ps4"
2000,Gui,2021,5,Very nice. Love it!
2001,Chase Moore,2021,5,Worth it! Every game I played so far had been so fast and smooth with the SSD and 60 fps.
2002,Bianca Pianucci,2021,5,Finally got my ps5So happy
2003,james,2021,5,It's a Ps5. I'm Buying it for my friends and family. If I could get more I would. I am definitely going to buy again when more are available.
2004,Umar Khan,2021,2,That’s how it came damage box
2005,Kain Bailey,2021,5,Pre ordered and got it super quick. Experienced no issues what do ever!
2006,Woodard Contracting LLC,2021,5,Best console ever! Purchased thru the best retailer around Amazon!
2007,Robert L,2021,1,"Sony, you already have your loyal customer list (PS Plus). Why not offer every active subscriber a preorder? *mindblown*.  Instead, we let scalpers use bots to pick up 5, 10, or even 30 or more units to resell while loyal Sony customers get screwed over and over. GG Sony."
2008,Michelle B,2021,5,"I preordered this on September 16th with no issues what so ever. Was delivered on launch day. Even secured a second one from Target online just in case this one didn’t come through for any reason. Well Amazon came through as I mentioned so I ended up doing a special meet up at my local Target CS counter the following day (after receiving the Target console as well) and returned the second console so a random stranger I met in Target the day before (who was desperate to get one but couldn’t seem to score one no matter how hard he tried) could buy my extra one for retail... I felt I did a good deed that day and was extremely happy to see the joy on his face instead of me taking advantage and reselling the second console — even though I’m disabled and my husband has lost both of his jobs this year — one of almost 25 years and one of over 14... We definitely needed the extra money but you know what? The good karma has to be worth more...! Happy New Year all and I wish everyone the best of luck in securing a PS5 if you haven’t been able to as of yet, it’s an absolutely amazing system, especially when paired with a 65” OLED and Sonos Surround/Dolby Atmos system! Game on!"
2009,PW,2021,5,All the complainers should be used to releases being messed up..
2010,Sam simpson,2021,5,Best release in PlayStation history.
2011,Corlo,2021,1,"How come Playstation, knowing the high demand they'd definitely have for the new console, they were not prepared to fulfill the market's demand? Now there is people selling their consoles for 1000$ taking advantage of Playstation's ridiculous business strategy. I hope they get fined for market manipulation."
2012,Amazon Customer,2021,1,Play station is trash go buy a xbox nerds
2013,Aidan Shifflett,2021,1,"Sony knew full well the demand that this product would bring. This artificial scarcity is disgusting, and as customers it is time we do something so these corporations know that they can’t keep screwing over their main consumer base in favor of greedy scalpers."
2014,Jorge Chavez Jerez,2021,5,"Amazing, without a doubt the BEST console Sony has released. The resolution will blow you away and the way it plays is amazing. I was lucky enough to get one on pre-order, shoutout to Amazon!"
2015,Samar Dahal,2020,5,NEXT GEN IS HERE..Just crazy. No wonder its hard to get. Absolutely worth it..
2016,Person,2020,3,"The PS5 is a good system, not great. I own both this and the Series X and I can say that overall the SX is superior as far as interface speed, slightly faster loading times and better graphics on almost all backwards compatibility games. They don't look bad on PS5, games like AC Origins, Odyssey, Crash 4 etc. And they have a nice clarity to them. But they really lack certain textures and the color gamut is very pale in comparison. imo. Now when you're talking exclusives (from PS4) PS5 is the way to go, all the PS4 titles look amazing as they did on PS4/Pro. I think most of these games have received special ""treatment"" other 3rd party titles have not. And Sony just have the worlds best exclusives bar none.  But until actual titles made just for the PS5 are released, and not for the PS4/Pro. I can't recommend it. Because once you play these games you sit and go, well, now what? So I'd recommend holding onto your pro, since these are scarce anyway, and just wait. The same can be said for the Xbox Series X, but then again games pass just kills it, tons of free games, and if you're more of a 3rd party title person. it's just a no brainer. So the hype isn't that real about the PS5, it is a ""good"" system, but I think in the future it will be great!! Also all the problems people say they've had or are having with this, I'm not experiencing any. Super quiet, cool and not a single glitch."
2017,craftyguitar,2020,1,You wanna buy one.  Then you’re limited to not being able to haha.  What a joke.
2018,Jake Sansing,2020,5,"Loving the new PS5! The speed and graphics are out of this world! Sucks I had to pay $6,000 for it from some dude that bought a bunch to resell, but I really wanted it so oh well. Worth it if you have the extra money!"
2019,Dee,2020,1,Misbranded and misleading. Not an official PlayStation account. Scalper ripping off people.
2020,Bryce ,2020,5,"Bought the PS5 on Walmart website, got lucky, just arrived the other day to my house.  RDR2 and GTA online and story , which on ps4 usually takes awhile to load, you can bet this cuts the time in half or less. Some games like Madden seem to feel to have a delay with the new controller as of yet, but still worth the purchase.  With limited supply, I would wait for the PS5 pro, but if you can't, you won't be disappointed."
2021,Amazon Customer,2020,5,I got it 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 Thanks Amazon !! 😍 surprised my boyfriend
2022,Amazon Customer,2020,4,Amazon came through when every other outlet to purchase didn’t . The ps5 is an amazing machine and design is great performance is amaizng
2023,Seraphim525,2020,5,"Great console, love the ability to play all my PS4 games and the current selection of PS5 games is fun to play, the new dual sense controller with haptic feedback is really cool to see in action and feel the feedback of your actions"
2024,Connie,2020,5,Console came fast and no issues
2025,Domingo,2020,3,When I first got this ps5 I  was excited but when playing Call of Duty Cold War it was extremely buggy not just from the stand of the game but the console was having lots of issues with keeping the wifi connected.
2026,Vincent,2020,1,"Ready to boycott Sony for this BS, and am ready to cancel my Prime membership too, yes I'm that pissed."
2027,cdunn,2020,5,"I purchased this generation of console, i have not had any major issues with it. I had an issue with the controller early on, it was sent to Sony and the replaced it quickly. No horror stories, so far so good. The games look fantastic and the media is fine. I am a little disappointed that there is no Dolby Atmos on the media content to feed back to my receiver but nothing i cannot live with. Overall I would strongly recommend the PS5."
2028,Jessica,2020,5,"Overall this product is worth the hype. Only down fall is the amount of storage is low to me, it’s a little under 700 GB but expected for the 1st model of PS5 that came out. Definitely worth the buy !"
2029,Darius,2020,5,Exquisitely engineered video game console that has buttery smooth gameplay features. Truly a marvel.
2030,Michael Shankle,2020,4,"Gigantic console, about 2 PS4s! It runs fast, my unit is very quiet. Is missing some advertised features like VRR, and the HDMI 2.1 is gimped. The new dashboard and store is flat out awful."
2031,April S.,2020,5,"Absolutely perfect console. I love it, the game play, graphics, controller, etc is awesome. for all you out there who are posting your negative responses because you decided not to pre-order while supplies last (which was advertised pre release) I'm sorry your missing out.You shouldn't be blaming Amazon and Sony for your failure to pre-order.  It's not there fault and they are doing their best to issue more consoles. You got to remember Sony isn't making any money on the console itself, it's being sold for what it costs to make.Just bare it out and eventually you will get yours. I hope they come sooner or later, happy new yr. Got mine 2020"
2032,Amazon Customer,2020,1,"This is a scam, shame on Sony."
2033,Johnebs,2020,4,"Great console in terms of power. Games look and run great. I like the design a lot but in my opinion it's too big.So far I've had no problem with the console but I really hate the shiny plastic. Mine has a very visible scratch already and I've only clean it once with a microfiber cloth.Is it worth the price? For a PlayStation fan or someone that wants to play the latest and greatest, absolutely. If you simply want a console to play modern games here and there, then get the cheaper Xbox Series S.Is it worth the scalpers price? Absolutely NOT. Do yourself a favor and wait."
2034,Hailee Nicole Austin,2020,5,I love Everything 💙
2035,dejan,2020,5,I really like the colors of the ps5 and shape Great work Sony one of the best consoles ever!
2036,Alain Peña,2020,5,Fantastic graphics and game play
2037,Ruby,2020,5,Best thing I bought on Amazon
2038,Ian,2020,5,"Fast delivery and great! Games load up so much quicker, and the graphics are way cleaner. 1000x recommend if you can get it for retail!"
2039,TreQuan Chavis,2020,4,It’s not a scam I feel bad I payed this much for it but I got it for those thinking about getting it either you can try harder next year or take a chance now they are going to come out with a black one anyways and their is 10000000000000 people who still are trying to get it if you wanna wait by all means but it’s real!!!I got mines
2040,PJ Jameson,2020,5,"Positives: Graphics are great (ray-tracing adds so much to the game), UI nice, controller is absolutely amazing. But the best part of this is the SSD and it’s insane load times. Some games, load times are a legit blink of an eye.Downsides: storage is crap. After all the needed software, your left with around 660GB for games. Which today is only 4 games or so, give it take. Yeah you could use an external SSD/HD but then you lose the best part of this system - it’s amazing load times. Sony needs to open it up to allow internal storage upgrades. Other than that, and this next one should have no real barring on you getting one, but the actual PS5 is Huge and Ugly."
2041,Alex Cormier,2020,5,"I was very lucky to buy this consol  on launch day and U am very happy with it. It both runs and downloads games very fast and the haptic controller feels very well made. It's very cool to feel the gun trigger on spring on the triggers. Overall, very well made."
2042,Amy weir,2020,5,"I am enjoying it, but man are they hard to get a hold of. Thankfully I got it."
2043,Rosa Saldana,2020,1,Since October I have been trying to buy one for my grandson with no luck. I am not paying all that money
2044,David 3,2020,5,I’d like the PS5 it’s great
2045,Bola,2020,5,The PlayStation 5 is everything a gamer can dream of.  With that said the Xbox series X does garner better components than it's counter part.  However the PS5 exclusives really put the PS5 ahead of the Xbox for me!  Happy gaming y'all!
2046,Jessie Acuna,2020,5,"I bought this for my husband and he loves it. He likes that there is a mini speaker and microphone in the controller, as well as a touchpad. The system seems to run smoothly and the fact that it is backwards compatible is a plus."
2047,Damian Doty,2020,5,"It’s exactly what I expected. Sony has been my go-to for gaming since the original PlayStation and though I have no specific love for their platform, nor dislike for others, I find that it suits my needs and delivers the games I care about most. It is indeed the next generation of consoles, and it proves it right out of the box.I would say that unless you need Demon’s Souls in your life right now, there’s no reason not to wait, and no reason to feel rushed. There is a lack of content that’s meant for the PS5 (as in, really, just a couple games) and nothing very compelling coming early 2021."
2048,Sumit Purkayastha,2020,1,"Shame on Sony. Such a famous tech company and they had 7 years to prepare for the unleashing of PS5 and they produced such a small number of consoles that we are trying for months and waking up at 5 in the morning, refreshing the pages over and over again. Still we can't get one. Even I could get into the Target drop and added to cart and everything, still at the end it failed because of selling out. I mean, what a joke. Such a big company and they knew that the demand would be high, why didn't they produce enough number of ps5s, or they wanted to make the scalpers profitable? Some people are getting 2-3 or even more - disc, digital both and we keep refreshing the pages and waiting to see any notification and still can't get one even after getting into the order page. Worst launch of all time!!"
2049,Amazon Customer,2020,5,"Everybody is so salty cause they couldn’t get one on launch day.  So privileged.....  Ever think of pre ordering?  Don’t hate the scalpers, supply and demand.This thing is worth every penny !!! Graphics are worth the price of admission."
2050,David John,2020,5,Awesome
2051,Bradley Gay,2020,5,It’s a PS5 lol enough said
2052,Reynaldo S.,2020,1,So disappointed! I mean I t really breaks my heart watching my son be so excited just by the thought that he might finally have a ps5 and there I am waiting and waiting and the all of the sudden there gone in a heartbeat! Now I have to watch him crying I mean It’s crazy!
2053,Carlos Jimenez,2020,5,Yea that's right I got one.
2054,Steven,2020,5,"Lo mejor, increíble"
2055,Steve,2020,5,"I was lucky enough to get this product when it launched, the system itself is fantastic. Constantly produces good FPS as well as much better load times than the Playstation 4."
2056,David Vasquez,2020,5,It’s perfect! I received a notification as I was trying to get in online at another retailer! Delivered within 5 days and started playing immediately! What a gorgeous system and a great way to end this terrible year!! Thanks Amazon!
2057,Diego Castillo,2020,5,Awesome!
2058,Desiree,2020,5,"The best! Shipping was fast! Packing was good, but it was left on my porch driver didn’t knock or ring door bell! I’m thinking I saw the driver pull up!"
2059,albin salguero,2020,1,You suck mf
2060,Kevin Stepheny ,2020,5,Nice will buy again
2061,Joshua clee,2020,1,"People you are better off buying a computer that runs better graphics, fps , and pc exclusive games then waiting months for a console locked at certain things"
2062,Quan,2020,5,Amazing fast shipping and great console
2063,EG,2020,5,Been playing PS5 and PS4 games and so far impressed with the FPS and next gen graphics.  PS4 games play at smooth 60FPS.
2064,RC,2020,1,"Scalped product, don’t buy."
2065,LPoole,2020,5,Love my system!
2066,Ashante,2020,1,Way too overpriced
2067,GT,2020,1,Rip Off
2068,Laura E.T.,2020,1,"Wow, that mark up."
2069,Sunny,2020,1,Do not buy for this price. Buy a warranted device from Amazon or a store. You want to make sure your device has a warranty since it is a new release
2070,rigoberto  revilla,2020,1,Mejor me espero en unos dias ya estara en todas partes por menos precio
2071,T. Caldwell,2020,5,Not much more to say. Next gen is here. Performs flawlessly. Fast load times. Ray tracing on Spider-Man miles morales was super sweet. I like the UI but not the ads that run through the homepage when powering on.
2072,Amazon Customer,2020,5,"People are angrily reviewing the PS5 because it's not in stock, and haven't been able to buy one. How do they not realize that covid has dramatically effected production of the consoles? Sony, Microsoft, and Nintendos production'sare all being effected by covid.  Stop acting like the gaming industry owes you something."
2073,Nam N. Nguyen,2020,5,Hard to get but worth it
2074,JC,2020,5,"Even coming from an Xbox One X (not Series X) it's still a clear graphical upgrade. Ray Tracing in Spider-man, Astro's Playroom and Sackboy is spectacular."
2075,Franklin Urdiales,2020,2,Costs to much
2076,Sameer,2020,5,Wonderful
2077,Luis,2020,5,"Wow super hyped with new console, been playing for couple of days and works as it should. Wayyyy faster than PS4"
2078,J K,2020,5,"Bought 4 of these and was able to flip 3 of them for 1300 and kept the last one for myself! Console is great, Sony outdid themselves and made me a ton of money at the same time! In december 24th i sold my last disc edition to a single mother who spent her last 1.2k with me in order to buy her son the console. It made me feel so good that I was able to make her son’s christmas. Felt like Santa Claus."
2079,Socratez,2020,1,I have spent countless hours and days trying to buy 1 online for my home just to enjoy playing and have failed at every chance I’ve tried. It is extremely frustrating that scalpers can be allowed to use specific software to hog up these units for outrageous profits! There should be a limit put on these units to stop this ridiculous scheme. Yes I also blame Sony for contributing to this mess. They knew very well the demand would be high for these units. I am “not” going to pay 3x the amount for a unit and will just wait. I do not think it’s right to make people search + 100 hours and over a month just to try a buy a PS5 Unit! I’m sorry but it’s beyond ridiculous...
2080,mcottage,2020,5,The item looks nice and works great.
2081,Antonio Reyes,2020,1,I been a Sony customer for ever since ps1 but not anymore Sony does want my money
2082,Henry Duong,2020,5,Thank you for the fast shipping amazon!!!! My kid loves it.
2083,Prince Malcolm,2020,5,What’s there to say?! Do not believe the hype with the overheating systems and or the glitches coming from the folk that are not technologically savvy or the casual gamer. The hype for the system was a little bit overkill but it’s well worth the $500. Delivery was up exceptional. Don’t kill yourself Or try to rob anyone for this. Wait for it next year when a plethora of new games were arrive to the system.
2084,Amazon Customer,2020,1,Blah bleh naw meh
2085,Her,2020,5,Perfection! Plus you get that 2-day fast delivery with Amazon Prime!
2086,Amazon Customer,2020,5,Came in within 2 days after my order was placed and was in perfect condition my first and probably only Console I’ve ever purchased online and glad I did cause it’s almost never in stock... guess I just got lucky
2087,Erik Bannister,2020,5,"Awesome product. I am neither a Xbox or a PS fanboy, but the PS5 feels new and refreshing. Only downside is theirs not a lot of PS5 designed games, so naturally the experience is fairly limited right now."
2088,H12,2020,5,"I love the PS5, simply due to taking all the downsides of the PS4 Pro and correcting them.  The unit runs nearly silently (my PS4 Pro sounded like a jet engine).  The load times are great, keeping you in the game instead of waiting.  The new UI takes a minute to get used to, but it is also a huge upgrade and again makes it quicker and easier to get around."
2089,floyd harrison,2020,1,Disgrace!
2090,Andres Builes,2020,1,Garbage!
2091,William F.,2020,5,"Playstation 5 is an incredible system with a lightning fast solid state drive and hardware ray tracing, compared to the the Xbox Series X specifications, on paper they are both nearly identical in hardware with the xbox narrowly pulling ahead in terms of 4k performance, how they actually perform comparatively in the real world will depend on developers properly optimizing their games for each console. current retail price is US$499 for Disc version, and US$399 for the digital only version. do not buy from scalpers, you can play a few ps4 versions of ps5 releases on ps4/pro then upgrade the game to the ps5 version for free when you migrate to the ps5"
2092,Raul,2020,1,Way to much not paying a 1000 dollars for a ps 5
2093,Prissy88,2020,1,"Sony, you suck."
